season,basin,storm,type,satellite,resolution,image
tc97,EPAC,07.ENRIQUE,ssmi,goesvis,none,19970716.0430.g9.vis.x.ENRIQUE.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,goesvis,none,19970716.1300.g9.vis.x.ENRIQUE.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,goesir,none,19970715.0130.g9.ir.x.ENRIQUE.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,goesir,none,19970715.0430.g9.ir.x.ENRIQUE.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,goesir,none,19970715.0630.g9.ir.x.ENRIQUE.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,goesir,none,19970715.1730.g9.ir.x.ENRIQUE.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,goesir,none,19970715.1900.g9.ir.x.ENRIQUE.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,goesir,none,19970716.0400.g9.ir.x.ENRIQUE.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,goesir,none,19970716.0430.g9.ir.x.ENRIQUE.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,goesir,none,19970716.1300.g9.ir.x.ENRIQUE.x.jpg
tc97,EPAC,11.IGNACIO,ssmi,85h,2degreeticks,19970826.1406.f13.85h.x.IGNACIO.x.jpg
tc97,EPAC,11.IGNACIO,ssmi,85h,2degreeticks,19970826.1723.f14.85h.x.IGNACIO.x.jpg
tc97,EPAC,11.IGNACIO,ssmi,85h,2degreeticks,19970827.0425.f14.85h.x.IGNACIO.x.jpg
tc97,EPAC,11.IGNACIO,ssmi,85h,2degreeticks,19970827.0655.f10.85h.x.IGNACIO.x.jpg
tc97,EPAC,06.DOLORES,ssmi,rain,2degreeticks,19970707.1500.f11.x.rain.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,rain,2degreeticks,19970707.1820.f10.x.rain.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,rain,2degreeticks,19970708.0111.f13.x.rain.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,rain,2degreeticks,19970708.0512.f10.x.rain.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,rain,2degreeticks,19970708.1747.f10.x.rain.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,rain,2degreeticks,19970709.0059.f13.x.rain.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,rain,2degreeticks,19970709.0425.f14.x.rain.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,rain,2degreeticks,19970709.0621.f10.x.rain.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,rain,2degreeticks,19970709.1344.f13.x.rain.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,rain,2degreeticks,19970709.1433.f11.x.rain.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,rain,2degreeticks,19970709.1710.f14.x.rain.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,rain,2degreeticks,19970709.1911.f10.x.rain.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,rain,2degreeticks,19970710.0412.f14.x.rain.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,rain,2degreeticks,19970710.0549.f10.x.rain.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,rain,2degreeticks,19970710.1331.f13.x.rain.DOLORES.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,85hw,none,19970715.0127.f13.x.85hw.ENRIQUE.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,85hw,none,19970715.0452.f14.x.85hw.ENRIQUE.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,85hw,none,19970715.0628.f10.x.85hw.ENRIQUE.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,85hw,none,19970715.1737.f14.x.85hw.ENRIQUE.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,85hw,none,19970715.1916.f10.x.85hw.ENRIQUE.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,85hw,none,19970716.0405.f11.x.85hw.ENRIQUE.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,85hw,none,19970716.0439.f14.x.85hw.ENRIQUE.x.jpg
tc97,EPAC,07.ENRIQUE,ssmi,85hw,none,19970716.1400.f13.x.85hw.ENRIQUE.x.jpg
tc97,EPAC,06.DOLORES,ssmi,85h,2degreeticks,19970707.1500.f11.85h.x.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,85h,2degreeticks,19970707.1820.f10.85h.x.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,85h,2degreeticks,19970708.0111.f13.85h.x.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,85h,2degreeticks,19970708.0512.f10.85h.x.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,85h,2degreeticks,19970708.1747.f10.85h.x.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,85h,2degreeticks,19970709.0059.f13.85h.x.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,85h,2degreeticks,19970709.0425.f14.85h.x.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,85h,2degreeticks,19970709.0621.f10.85h.x.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,85h,2degreeticks,19970709.1344.f13.85h.x.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,85h,2degreeticks,19970709.1433.f11.85h.x.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,85h,2degreeticks,19970709.1710.f14.85h.x.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,85h,2degreeticks,19970709.1911.f10.85h.x.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,85h,2degreeticks,19970710.0412.f14.85h.x.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,85h,2degreeticks,19970710.0549.f10.85h.x.DOLORES.x.jpg
tc97,EPAC,06.DOLORES,ssmi,85h,2degreeticks,19970710.1331.f13.85h.x.DOLORES.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970629.1222.f13.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970629.1550.f14.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970630.0107.f13.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970630.0208.f11.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970630.0253.f14.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970630.0428.f10.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970630.1352.f13.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970630.1453.f11.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970630.1538.f14.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970701.0055.f13.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970701.0241.f14.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970701.0535.f10.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970701.1340.f13.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970702.0042.f13.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970702.0140.f11.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970702.0410.f14.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970702.0503.f10.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970702.1327.f13.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970702.1435.f11.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970702.1655.f14.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970702.1752.f10.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970703.0030.f13.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970703.0358.f14.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970703.0611.f10.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970703.1315.f13.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970703.1643.f14.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970703.1859.f10.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970704.0200.f13.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970704.0256.f11.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970704.0345.f14.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970714.1242.f13.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970714.1507.f11.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970714.1608.f14.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970714.1756.f10.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970715.0449.f10.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,vapor,none,19970715.1230.f13.x.vapor.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970629.1222.f13.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970629.1550.f14.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970630.0107.f13.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970630.0208.f11.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970630.0253.f14.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970630.0428.f10.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970630.1352.f13.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970630.1453.f11.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970630.1538.f14.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970701.0055.f13.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970701.0241.f14.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970701.0535.f10.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970701.1340.f13.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970702.0042.f13.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970702.0140.f11.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970702.0410.f14.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970702.0503.f10.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970702.1327.f13.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970702.1435.f11.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970702.1655.f14.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970702.1752.f10.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970703.0030.f13.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970703.0358.f14.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970703.0611.f10.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970703.1315.f13.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970703.1643.f14.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970703.1859.f10.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970704.0200.f13.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970704.0256.f11.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970704.0345.f14.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970714.1242.f13.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970714.1507.f11.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970714.1608.f14.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970714.1756.f10.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970715.0449.f10.x.pct.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,pct,none,19970715.1230.f13.x.pct.NONAME.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970714.1242.f13.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970715.0208.f11.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970715.0449.f10.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970715.1555.f14.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970715.1733.f10.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970716.0115.f13.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970716.0154.f11.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970716.1400.f13.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970716.1440.f11.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970716.1543.f14.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970716.1832.f10.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970717.0103.f13.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970717.0142.f11.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970717.0525.f10.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970717.1427.f11.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970717.1529.f14.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970717.1758.f10.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970718.0049.f13.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970718.0413.f14.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970718.1334.f13.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970719.0401.f14.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970719.0559.f10.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970719.1540.f11.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970719.1646.f14.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970720.0232.f13.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970720.0309.f11.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970720.0708.f10.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970720.1451.f13.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970720.1527.f11.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970721.1439.f13.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970721.1709.f11.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970721.1803.f14.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970721.1911.f10.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970722.0142.f13.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970722.0356.f11.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970722.0423.f11.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970722.0505.f14.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970722.0531.f14.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970722.1427.f13.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970722.1649.f11.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970722.1750.f14.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970723.0411.f11.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970723.0453.f14.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970723.1415.f13.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970723.1637.f11.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970723.1738.f14.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970724.0325.f13.x.rain.FELICIA.x.jpg
tc97,EPAC,08.FELICIA,ssmi,rain,2degreeticks,19970724.0329.f11.x.rain.FELICIA.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970629.1145.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970629.1615.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970630.0045.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970630.0145.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970630.0245.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970630.0415.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970630.1345.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970630.1445.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970701.0100.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970701.0230.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970701.0530.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970701.1330.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970702.0030.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970702.0130.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970702.0400.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970702.0500.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970702.1330.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970702.1430.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970702.1700.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970702.1730.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970703.0030.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970703.0400.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970703.0600.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970703.1430.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970703.1630.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970703.1900.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970704.0200.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970704.0300.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970704.0330.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970714.1230.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970714.1500.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970714.1600.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970714.1800.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970715.0430.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,goesvis,none,19970715.1230.g9.vis.x.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970629.1222.f13.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970629.1550.f14.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970630.0107.f13.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970630.0208.f11.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970630.0253.f14.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970630.0428.f10.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970630.1352.f13.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970630.1453.f11.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970630.1538.f14.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970701.0055.f13.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970701.0241.f14.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970701.0535.f10.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970701.1340.f13.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970702.0042.f13.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970702.0140.f11.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970702.0410.f14.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970702.0503.f10.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970702.1327.f13.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970702.1435.f11.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970702.1655.f14.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970702.1752.f10.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970703.0030.f13.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970703.0358.f14.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970703.0611.f10.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970703.1315.f13.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970703.1643.f14.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970703.1859.f10.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970704.0200.f13.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970704.0256.f11.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970704.0345.f14.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970714.1242.f13.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970714.1507.f11.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970714.1608.f14.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970714.1756.f10.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970715.0449.f10.x.85hw.NONAME.x.jpg
tc97,EPAC,05.NONAME,ssmi,85hw,none,19970715.1230.f13.x.85hw.NONAME.x.jpg
tc97,EPAC,09.GUILLERMO,ssmi,pct,none,19970801.0142.f11.x.pct.GUILLERMO.x.jpg
tc97,EPAC,09.GUILLERMO,ssmi,pct,none,19970801.0301.f14.x.pct.GUILLERMO.x.jpg
tc97,EPAC,09.GUILLERMO,ssmi,pct,none,19970801.1224.f13.x.pct.GUILLERMO.x.jpg
tc97,EPAC,09.GUILLERMO,ssmi,pct,none,19970801.1640.f10.x.pct.GUILLERMO.x.jpg
tc97,EPAC,09.GUILLERMO,ssmi,pct,none,19970801.2327.f13.x.pct.GUILLERMO.x.jpg
tc97,EPAC,09.GUILLERMO,ssmi,pct,none,19970802.0128.f11.x.pct.GUILLERMO.x.jpg
tc97,EPAC,09.GUILLERMO,ssmi,pct,none,19970802.0249.f14.x.pct.GUILLERMO.x.jpg
