season,basin,storm,type,satellite,resolution,image
tc98,SHEM,03S.ZELIA,tmi,cldWater,none,19981007.2038.trmm.cldWater.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,tmi,cldWater,none,19981008.0942.trmm.cldWater.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,tmi,cldWater,none,19981008.1749.trmm.cldWater.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,tmi,cldWater,none,19981008.1901.trmm.cldWater.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,tmi,cldWater,none,19981009.1004.trmm.cldWater.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,tmi,cldWater,none,19981009.1813.trmm.cldWater.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,tmi,cldWater,none,19981010.0851.trmm.cldWater.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,tmi,cldWater,none,19981010.1806.trmm.cldWater.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,tmi,85pct,none,19981007.1905.trmm.85pct.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,tmi,85pct,none,19981007.2038.trmm.85pct.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,tmi,85pct,none,19981008.0942.trmm.85pct.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,tmi,85pct,none,19981008.1749.trmm.85pct.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,tmi,85pct,none,19981008.1901.trmm.85pct.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,tmi,85pct,none,19981009.1004.trmm.85pct.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,tmi,85pct,none,19981009.1813.trmm.85pct.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,tmi,85pct,none,19981010.0851.trmm.85pct.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,tmi,cldWater,none,19981011.0738.trmm.cldWater.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,tmi,cldWater,none,19981011.1548.trmm.cldWater.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,tmi,cldWater,none,19981012.0805.trmm.cldWater.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,tmi,cldWater,none,19981013.0652.trmm.cldWater.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,tmi,85pct,none,19981010.1806.trmm.85pct.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,tmi,85pct,none,19981011.0738.trmm.85pct.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,tmi,85pct,none,19981011.1548.trmm.85pct.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,tmi,85pct,none,19981012.0805.trmm.85pct.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,tmi,85pct,none,19981013.0652.trmm.85pct.x.ZELIA.x.jpg
tc98,SHEM,02S.NONAME,ssmi,gmsvis,none,19980930.0010.f13.vis.x.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,gmsvis,none,19980930.2358.f13.vis.x.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,gmsvis,none,19981001.0118.f11.vis.x.NONAME.x.jpg
tc98,IO,04A.NONAME,ssmi,85h,2degreeticks,19980930.1631.f14.85h.x.NONAME.x.jpg
tc98,IO,04A.NONAME,ssmi,85h,2degreeticks,19980930.1631.ssmi.h85.x.NONAME.x.jpg
tc98,IO,04A.NONAME,ssmi,85h,2degreeticks,19981001.0140.f13.85h.x.NONAME.x.jpg
tc98,IO,04A.NONAME,ssmi,85h,2degreeticks,19981001.0300.f11.85h.x.NONAME.x.jpg
tc98,IO,04A.NONAME,ssmi,85h,2degreeticks,19981001.1242.f13.85h.x.NONAME.x.jpg
tc98,IO,04A.NONAME,ssmi,85h,2degreeticks,19981001.1619.f14.85h.x.NONAME.x.jpg
tc98,IO,04A.NONAME,ssmi,85h,2degreeticks,19981002.0127.f13.85h.x.NONAME.x.jpg
tc98,IO,04A.NONAME,ssmi,85h,2degreeticks,19981002.0246.f11.85h.x.NONAME.x.jpg
tc98,IO,04A.NONAME,ssmi,85h,2degreeticks,19981002.0503.f14.85h.x.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,gmsir2,none,19980930.0010.f13.ir.x.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,gmsir2,none,19980930.2358.f13.ir.x.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,gmsir2,none,19981001.0118.f11.ir.x.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,gmsir,none,19980930.0010.f13.ir.x.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,gmsir,none,19980930.2358.f13.ir.x.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,gmsir,none,19981001.0118.f11.ir.x.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,composite,none,19980929.1307.f13.x.composite.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,composite,none,19980929.1429.f11.x.composite.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,composite,none,19980929.1502.f14.x.composite.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,composite,none,19980930.0010.f13.x.composite.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,composite,none,19980930.1631.f14.x.composite.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,composite,none,19980930.2358.f13.x.composite.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,composite,none,19981001.0118.f11.x.composite.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,composite,none,19981001.1402.f11.x.composite.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,composite,none,19981001.1619.f14.x.composite.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,85hw,none,19980929.1307.f13.x.85hw.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,85hw,none,19980929.1429.f11.x.85hw.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,85hw,none,19980929.1502.f14.x.85hw.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,85hw,none,19980930.0010.f13.x.85hw.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,85hw,none,19980930.1631.f14.x.85hw.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,85hw,none,19980930.1631.ssmi.weak.x.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,85hw,none,19980930.2358.f13.x.85hw.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,85hw,none,19981001.0118.f11.x.85hw.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,85hw,none,19981001.1402.f11.x.85hw.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,85hw,none,19981001.1619.f14.x.85hw.NONAME.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_37v,none,19981015.0708.trmm.tmi_37v.x.NONAME.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_37v,none,19981015.1647.trmm.tmi_37v.x.NONAME.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_37v,none,19981018.1350.trmm.tmi_37v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_37v,none,19981019.0529.trmm.tmi_37v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_37v,none,19981019.1412.trmm.tmi_37v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,surfaceRain,none,19981015.0708.trmm.surfaceRain.x.NONAME.x.jpg
tc98,EPAC,14.LESTER,tmi,surfaceRain,none,19981015.1647.trmm.surfaceRain.x.NONAME.x.jpg
tc98,EPAC,14.LESTER,tmi,surfaceRain,none,19981018.1350.trmm.surfaceRain.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,surfaceRain,none,19981019.0529.trmm.surfaceRain.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,surfaceRain,none,19981019.1412.trmm.surfaceRain.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,surfaceRain,none,19981020.0453.trmm.surfaceRain.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_37v,none,19981020.0453.trmm.tmi_37v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_37v,none,19981020.1222.trmm.tmi_37v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_37v,none,19981021.1426.trmm.tmi_37v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_37v,none,19981022.0404.trmm.tmi_37v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_37v,none,19981023.1343.trmm.tmi_37v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,precipIce,none,19981015.0708.trmm.precipIce.x.NONAME.x.jpg
tc98,EPAC,14.LESTER,tmi,precipIce,none,19981015.1647.trmm.precipIce.x.NONAME.x.jpg
tc98,EPAC,14.LESTER,tmi,precipIce,none,19981018.1350.trmm.precipIce.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,precipIce,none,19981019.0529.trmm.precipIce.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,precipIce,none,19981019.1412.trmm.precipIce.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,precipIce,none,19981020.0453.trmm.precipIce.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,precipIce,none,19981020.1222.trmm.precipIce.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,precipIce,none,19981021.1426.trmm.precipIce.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,precipIce,none,19981022.0404.trmm.precipIce.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,precipIce,none,19981023.1343.trmm.precipIce.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,precipIce,none,19981024.0418.trmm.precipIce.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,precipIce,none,19981024.1221.trmm.precipIce.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,goesvis,none,19981015.0708.g8.vis.daynight.NONAME.x.jpg
tc98,EPAC,14.LESTER,tmi,surfaceRain,none,19981020.1222.trmm.surfaceRain.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,surfaceRain,none,19981021.1426.trmm.surfaceRain.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,surfaceRain,none,19981022.0404.trmm.surfaceRain.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,surfaceRain,none,19981023.1343.trmm.surfaceRain.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,surfaceRain,none,19981024.0418.trmm.surfaceRain.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,surfaceRain,none,19981024.1221.trmm.surfaceRain.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,surfaceRain,none,19981025.1249.trmm.surfaceRain.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,surfaceRain,none,19981026.0336.trmm.surfaceRain.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,surfaceRain,none,19981026.1136.trmm.surfaceRain.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_37v,none,19981024.0418.trmm.tmi_37v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_37v,none,19981024.1221.trmm.tmi_37v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_37v,none,19981025.1249.trmm.tmi_37v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_37v,none,19981026.0336.trmm.tmi_37v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_37v,none,19981026.1136.trmm.tmi_37v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,precipIce,none,19981025.1249.trmm.precipIce.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,precipIce,none,19981026.0336.trmm.precipIce.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,precipIce,none,19981026.1136.trmm.precipIce.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,goesvis,none,19981015.1647.g8.vis.daynight.NONAME.x.jpg
tc98,EPAC,14.LESTER,tmi,goesvis,none,19981018.1350.g8.vis.daynight.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,goesvis,none,19981019.0529.g10.vis.daynight.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,goesvis,none,19981019.0529.g8.vis.daynight.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,goesvis,none,19981019.1412.g10.vis.daynight.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,goesvis,none,19981020.0453.g10.vis.daynight.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,goesvis,none,19981020.1222.g10.vis.daynight.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,goesvis,none,19981021.1426.g10.vis.daynight.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,goesvis,none,19981022.0404.g10.vis.daynight.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,goesvis,none,19981023.1343.g10.vis.daynight.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,goesvis,none,19981024.0418.g10.vis.daynight.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,goesvis,none,19981024.1221.g10.vis.daynight.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,goesvis,none,19981025.1249.g10.vis.daynight.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,goesvis,none,19981026.0336.g10.vis.daynight.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,goesvis,none,19981026.1136.g10.vis.daynight.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_85v,none,19981015.0708.trmm.tmi_85v.x.NONAME.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_85v,none,19981015.1647.trmm.tmi_85v.x.NONAME.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_85v,none,19981018.1350.trmm.tmi_85v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_85v,none,19981019.0529.trmm.tmi_85v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_85v,none,19981019.1412.trmm.tmi_85v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_85v,none,19981020.0453.trmm.tmi_85v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_85v,none,19981020.1222.trmm.tmi_85v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_85v,none,19981021.1426.trmm.tmi_85v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_85v,none,19981022.0404.trmm.tmi_85v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_85v,none,19981023.1343.trmm.tmi_85v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_85v,none,19981024.0418.trmm.tmi_85v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_85v,none,19981024.1221.trmm.tmi_85v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_85v,none,19981025.1249.trmm.tmi_85v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_85v,none,19981026.0336.trmm.tmi_85v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,tmi,tmi_85v,none,19981026.1136.trmm.tmi_85v.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981015.1222.ssmi.weak.x.LESTER.NONAME.jpg
tc98,EPAC,13.KAY,tmi,tmi_85v,none,19981012.1047.trmm.tmi_85v.x.NONAME.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981015.1324.ssmi.weak.x.LESTER.NONAME.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981015.1414.ssmi.weak.x.LESTER.NONAME.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981015.2325.ssmi.weak.x.LESTER.NONAME.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981015.jpg..x.85hw.LESTER.NONAME.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981016.0258.f14.x.85hw.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981016.1210.f13.x.85hw.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981016.1310.f11.x.85hw.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981016.2313.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981017.0246.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981017.1157.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981017.1531.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981018.0140.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981018.0234.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981018.1145.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981018.1427.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981018.1518.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981019.0030.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981019.0127.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981019.0221.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981019.1506.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981020.0017.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_85v,none,19981012.1859.trmm.tmi_85v.x.NONAME.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_85v,none,19981013.0934.trmm.tmi_85v.x.NONAME.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_85v,none,19981013.1818.trmm.tmi_85v.x.KAY.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_85v,none,19981014.0959.trmm.tmi_85v.x.KAY.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_85v,none,19981014.1627.trmm.tmi_85v.x.KAY.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_85v,none,19981015.0846.trmm.tmi_85v.x.KAY.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_85v,none,19981015.1731.trmm.tmi_85v.x.KAY.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_85v,none,19981017.1744.trmm.tmi_85v.x.KAY.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_85v,none,19981018.1632.trmm.tmi_85v.x.KAY.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_85v,none,19981019.0529.trmm.tmi_85v.x.KAY.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_37v,none,19981012.1047.trmm.tmi_37v.x.NONAME.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_37v,none,19981012.1859.trmm.tmi_37v.x.NONAME.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_37v,none,19981013.0934.trmm.tmi_37v.x.NONAME.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_37v,none,19981013.1818.trmm.tmi_37v.x.KAY.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981008.0032.g5.vis.x.NONAME.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981020.0113.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981020.1302.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981020.1405.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981021.0005.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981021.0337.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981021.1250.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981021.1622.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981022.0325.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981022.1238.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981022.1512.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981022.1610.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981023.0212.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981023.0313.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981023.1505.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981023.1557.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981024.0110.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_37v,none,19981014.0959.trmm.tmi_37v.x.KAY.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_37v,none,19981014.1627.trmm.tmi_37v.x.KAY.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_37v,none,19981015.0846.trmm.tmi_37v.x.KAY.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_37v,none,19981015.1731.trmm.tmi_37v.x.KAY.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_37v,none,19981017.1744.trmm.tmi_37v.x.KAY.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_37v,none,19981018.1632.trmm.tmi_37v.x.KAY.x.jpg
tc98,EPAC,13.KAY,tmi,tmi_37v,none,19981019.0529.trmm.tmi_37v.x.KAY.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981008.0132.g5.vis.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981008.0332.g5.vis.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981008.0425.g5.vis.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981008.0532.g5.vis.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981008.0632.g5.vis.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981008.0732.g5.vis.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981008.0832.g5.vis.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981008.0932.g5.vis.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981008.1025.g5.vis.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981009.0032.g5.vis.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981009.0132.g5.vis.x.NONAME.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981010.0032.g5.vis.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981010.0132.g5.vis.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981010.0332.g5.vis.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981010.0425.g5.vis.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981010.0532.g5.vis.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981010.0632.g5.vis.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981010.0732.g5.vis.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981010.0832.g5.vis.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981010.0932.g5.vis.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981010.1025.g5.vis.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981011.0032.g5.vis.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981011.0132.g5.vis.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981011.0425.g5.vis.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981011.0532.g5.vis.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981011.0632.g5.vis.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981011.0732.g5.vis.x.ZELIA.x.jpg
tc98,SHEM,03S.ZELIA,vis,geo,1km,19981011.0832.g5.vis.x.ZELIA.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981024.0159.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981024.0300.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981024.1450.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981024.1545.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981025.0058.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981025.1342.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981025.1435.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981026.0045.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981026.0417.ssmi.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981026.1330.f13.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981026.1701.f14.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981027.0033.f13.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981027.0301.f11.weak.x.LESTER.x.jpg
tc98,EPAC,14.LESTER,ssmi,85hw,none,19981027.0404.f14.weak.x.LESTER.x.jpg
tc98,SHEM,02S.NONAME,ssmi,85h,2degreeticks,19980929.1307.f13.85h.x.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,85h,2degreeticks,19980929.1429.f11.85h.x.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,85h,2degreeticks,19980929.1502.f14.85h.x.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,85h,2degreeticks,19980930.0010.f13.85h.x.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,85h,2degreeticks,19980930.1631.f14.85h.x.NONAME.x.jpg
tc98,SHEM,02S.NONAME,ssmi,color,2degreeticks,19980929.1307.f13.x.colorpct.NONAME.x.jpg
